Chromosome,Pos,Region,Mdiff,Q-value,Gene ID,Gene symbol,Gene name
NC_027313.1,5876349,Intron,-34.61,6.3E-29,106568679,LOC106568679,cadherin-7-like
NC_027300.1,27068101,Exon,-24.28,6.6E-29,106598722,LOC106598722,protein phosphatase 1A
NC_027300.1,106453126,Intron,31.8,7.6E-29,100195221,nup54,nucleoporin 54
NC_027320.1,46198412,Exon,-22.85,1.2E-28,106582403,LOC106582403,rho-related GTP-binding protein RhoE-like
NC_027301.1,13958246,Intron,-32.88,1.4E-28,100142630,fxyd8,FXYD domain containing ion transport regulator 8
NC_027317.1,53462278,Exon,-20.42,1.4E-28,106577636,LOC106577636,RING finger protein 186-like
NC_027328.1,32075052,Intron,-26.77,1.8E-28,106590611,"semaphorin-5A-like, transcript variant X1",semaphorin-5A-like
NC_027320.1,7111763,Intron,22.34,2.0E-28,106581680,LOC106581680,striated muscle preferentially expressed protein kinase-like
NC_027320.1,9949915,Intron,-26.15,2.1E-28,106581700,LOC106581700,inactive dipeptidyl peptidase 10-like
NC_027311.1,4811421,Flanks,-33.71,2.4E-28,106564162,LOC106564162,"myosin heavy chain, fast skeletal muscle-like"
NC_027309.1,61124786,Intron,-20.8,2.8E-28,106560791,LOC106560791,leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 1
NC_027300.1,119113916,Intron,32.22,3.0E-28,106564072,LOC106564072,bone morphogenetic protein receptor type-1B-like
NC_027318.1,17343015,Intron,36.27,3.6E-28,106578541,LOC106578541,partitioning defective 3 homolog
NC_027303.1,37132289,P1K,-38.14,3.9E-28,106603127,LOC106603127,stress-induced-phosphoprotein 1-like
NC_027304.1,55514839,Intron,28.23,4.0E-28,106605274,LOC106605274,raftlin-like
NC_027302.1,59643942,Flanks,21.67,4.7E-28,106601000,LOC106601000,telethonin-like
NC_027318.1,31516362,Intron,41.5,4.8E-28,106578665,LOC106578665,protein scribble homolog
NC_027300.1,91409148,Intron,-21.62,5.0E-28,106612917,hpse2,heparanase 2 (inactive)
NC_027316.1,45753938,Intron,26.99,6.0E-28,106576317,LOC106576317,synaptotagmin-1-like
NC_027309.1,7247568,Intron,35.79,6.2E-28,106613481,LOC106613481,nuclear receptor subfamily 5 group A member 2
NC_027307.1,18372241,Intron,46.68,7.3E-28,106610332,LOC106610332,hydroperoxide isomerase ALOXE3-like
NC_027300.1,131658029,Intron,20.46,7.6E-28,106566295,LOC106566295,breakpoint cluster region protein-like
NC_027310.1,85799513,Intron,-48.43,9.2E-28,106563819,LOC106563819,relaxin receptor 2-like
NC_027316.1,15872764,Intron,26.44,9.7E-28,106575446,cohesin subunit SA-1,cohesin subunit SA-1
NC_027328.1,30257883,Intron,-21.02,1.2E-27,106590567,LOC106590567,zinc finger protein 2 homolog
NC_027310.1,71309591,Intron,25.0,1.2E-27,106563218,LOC106563218,leucine-rich repeat transmembrane neuronal protein 4-like
NC_027320.1,6691745,Exon,-25.14,1.3E-27,106581675,LOC106581675,collagen alpha-1(XVIII) chain-like
NC_027314.1,29266627,Intron,-20.36,1.3E-27,100380475,nt5d1,5-nucleotidase domain-containing protein 1
NC_027308.1,100266190,Intron,-24.37,1.6E-27,106612724,LOC106612724,leucine-rich repeat and fibronectin type III domain-containing protein 1-like protein
NC_027310.1,38057043,Exon,-28.37,1.7E-27,106562648,"aryl-hydrocarbon receptor nuclear translocator 2, transcript variant X2",aryl hydrocarbon receptor nuclear translocator 2
NC_027327.1,20793488,Intron,21.53,1.9E-27,106589696,lrpprc,leucine rich pentatricopeptide repeat containing
NW_012348792.1,10457,P250,34.41,2.2E-27,106592778,LOC106592778,neurotrypsin-like
NC_027309.1,11520426,Intron,-22.48,2.3E-27,100195361,elov7,Elongation of very long chain fatty acids protein 7
NC_027302.1,25280793,Intron,-27.19,2.8E-27,106599303,LOC106599303,contactin-associated protein-like 2
NC_027308.1,16795033,Intron,22.29,2.8E-27,106610804,ralgapa2,Ral GTPase activating protein catalytic alpha subunit 2
NC_027317.1,67461893,Flanks,29.69,3.9E-27,106578124,LOC106578124,zinc finger protein 70-like
NC_027320.1,23004168,Intron,-25.0,4.5E-27,106581957,dcaf6,DDB1 and CUL4 associated factor 6
NC_027313.1,66697719,Exon,-30.97,4.7E-27,106570268,LOC106570268,phosphatase and actin regulator 4A-like
NC_027309.1,66240835,Flanks,39.75,5.0E-27,106561083,LOC106561083,tripartite motif-containing protein 16-like
NC_027323.1,24937290,Exon,-30.16,5.1E-27,100196196,zdh12,Probable palmitoyltransferase ZDHHC12
NC_027325.1,10499161,Flanks,20.44,5.6E-27,106587140,LOC106587140,matrix metalloproteinase-15-like
NC_027320.1,48239182,Intron,-39.12,5.7E-27,106582433,LOC106582433,contactin-associated protein-like 5
NC_027300.1,49007095,Intron,-23.19,5.7E-27,106604631,fam204a,family with sequence similarity 204 member A
NC_027313.1,18173419,Intron,-26.32,5.8E-27,106568994,LOC106568994,RNA-directed DNA polymerase homolog
NC_027309.1,36860812,Intron,23.91,6.4E-27,106560387,LOC106560387,desmoglein-2-like
NC_027318.1,8238332,P6K,-23.87,7.0E-27,106578372,nceh1,neutral cholesterol ester hydrolase 1
NC_027318.1,53814325,Intron,-25.78,7.2E-27,106579209,RAB11 family interacting protein 3 (class II),RAB11 family interacting protein 3
NC_027321.1,19705475,Intron,31.46,7.4E-27,106582941,LOC106582941,calcium-dependent secretion activator 1-like
NC_027303.1,43713973,Flanks,-23.93,8.3E-27,106603313,LOC106603313,rho GTPase-activating protein 20-like
NC_027306.1,35246392,Intron,31.33,9.0E-27,106609220,LOC106609220,dedicator of cytokinesis protein 4-like
NC_027323.1,18114994,Intron,-26.84,9.2E-27,106585254,LOC106585254,tetratricopeptide repeat protein 28-like
NC_027315.1,40549021,Intron,-27.46,1.1E-26,106573829,LOC106573829,ceramide synthase 1-like
NC_027315.1,40549023,Intron,-27.19,1.2E-26,106573829,LOC106573829,ceramide synthase 1-like
NC_027325.1,33120908,Flanks,-23.2,1.4E-26,106587660,LOC106587660,casein kinase I isoform gamma-1-like
NC_027314.1,59361192,Flanks,-21.02,1.4E-26,106571899,LOC106571899,protein Wnt-7a-like
NC_027309.1,101869497,Intron,41.34,1.4E-26,106561580,inner mitochondrial membrane peptidase subunit 2,inner mitochondrial membrane peptidase subunit 2
NC_027314.1,1998630,P1K,37.14,1.5E-26,106570834,LOC106570834,ectoderm-neural cortex protein 1-like
NC_027322.1,45210047,Flanks,-25.67,1.7E-26,106584766,LOC106584766,plakophilin-3-like
NC_027314.1,103273792,Flanks,-26.98,3.7E-26,106572998,LOC106572998,CD9 antigen-like
NC_027324.1,30368160,Intron,24.91,3.7E-26,106586578,ephrin type-A receptor 3-like,ephrin type-A receptor 3-like
NC_027308.1,101481642,Flanks,22.83,3.8E-26,100380764,LOC100380764,protein YIF1B
NC_027323.1,39154662,Intron,40.86,4.2E-26,106585836,grid2,glutamate ionotropic receptor delta type subunit 2
NC_027325.1,9055270,Intron,20.48,4.3E-26,106587094,LOC106587094,leucine zipper protein 2-like
NC_027305.1,11781183,Exon,-21.4,5.0E-26,106606496,LOC106606496,coronin-7-like
NC_027320.1,13689661,Intron,22.32,5.1E-26,106581824,LOC106581824,polypeptide N-acetylgalactosaminyltransferase 13
NC_027312.1,33740865,Intron,-21.38,5.2E-26,106567019,LOC106567019,vasopressin V2 receptor-like
NC_027314.1,87935027,Flanks,-27.85,5.6E-26,106572598,LOC106572598,cyclin-T1-like
NC_027300.1,90438726,Intron,20.72,5.7E-26,106612991,golga7b,golgin A7 family member B
NC_027311.1,70996352,Flanks,26.39,6.6E-26,106565769,gnl3l,G protein nucleolar 3 like
NC_027300.1,134323724,Intron,20.97,6.7E-26,106567650,LOC106567650,interleukin-31 receptor subunit alpha-like
NC_027312.1,85913869,Flanks,20.94,6.9E-26,100380312,bmp1,Bone morphogenetic protein 1
NC_027308.1,121955334,Intron,35.73,7.6E-26,106613064,LOC106613064,endothelin-converting enzyme-like 1
NC_027304.1,72675218,Intron,-25.19,7.7E-26,106605920,LOC106605920,complement C4-like
NC_027311.1,79987364,Intron,-23.64,8.0E-26,106566015,LOC106566015,metabotropic glutamate receptor 4-like
NW_012348676.1,13138,Intron,27.18,8.3E-26,106592709,LOC106592709,N-alpha-acetyltransferase 60-like
NC_027300.1,122202853,Flanks,-32.41,8.5E-26,106565159,pigo,phosphatidylinositol glycan anchor biosynthesis class O
NC_027314.1,32715064,Intron,-29.6,9.0E-26,106571378,LOC106571378,protein FAM184A-like
NC_027325.1,40123415,P1K,34.51,9.0E-26,106587878,LOC106587878,heme-binding protein 1-like
NC_027324.1,50353266,Flanks,-27.03,9.1E-26,106586938,LOC106586938,cytotoxic T-lymphocyte protein 4-like
NC_027302.1,72420313,Flanks,29.88,9.5E-26,106601444,LOC106601444,germ cell-specific gene 1-like protein
NC_027311.1,69135734,P1K,23.57,9.9E-26,106565807,LOC106565807,inositol hexakisphosphate kinase 2-like
NC_027315.1,7010822,Intron,-36.18,1.1E-25,106573111,LOC106573111,"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C-like"
NC_027312.1,35319659,Intron,-26.58,1.1E-25,106567062,LOC106567062,"RNA-binding motif, single-stranded-interacting protein 2-like"
NC_027306.1,10847602,Intron,32.89,1.1E-25,106608688,LOC106608688,neurexin-2-like
NC_027322.1,33877691,Intron,-23.22,1.1E-25,106584473,LOC106584473,uncharacterized protein KIAA1644 homolog
NC_027321.1,25331637,Exon,38.67,1.1E-25,106583134,LOC106583134,matrix-remodeling-associated protein 8-like
NC_027305.1,31115583,Flanks,-22.4,1.1E-25,106607090,"RNA binding protein fox-1 homolog 2-like, transcript variant X1",RNA binding protein fox-1 homolog 2-like
NC_027314.1,34128899,Intron,-25.01,1.4E-25,106571406,LOC106571406,scavenger receptor class A member 5-like
NC_027319.1,6316470,Intron,-22.51,1.4E-25,106580172,LOC106580172,serine-rich coiled-coil domain-containing protein 1-like
NC_027301.1,66492793,Intron,28.12,1.4E-25,106593408,"myosin heavy chain, fast skeletal muscle-like","myosin heavy chain, fast skeletal muscle-like"
NC_027312.1,69623642,Intron,25.51,1.4E-25,106567667,LOC106567667,protein phosphatase 1E-like
NC_027300.1,81735957,Flanks,22.53,1.5E-25,106610721,LOC106610721,"actin, alpha skeletal muscle 2-like"
NC_027303.1,62991411,Flanks,-28.64,1.6E-25,106603724,LOC106603724,smoothelin-like protein 2
NC_027326.1,4236341,Exon,-28.15,1.6E-25,106588154,LOC106588154,transmembrane protein 74-like
NC_027316.1,1515400,Flanks,21.76,2.2E-25,106575130,ankrd10,ankyrin repeat domain 10
NC_027320.1,47674534,Intron,24.75,2.3E-25,106582422,LOC106582422,contactin-associated protein-like 5
NC_027308.1,64570763,Flanks,22.77,2.4E-25,106611728,LOC106611728,zinc finger protein ZIC 4-like
NC_027302.1,8282242,P6K,28.45,2.4E-25,106598174,grk7,G protein-coupled receptor kinase 7
NC_027315.1,14864455,Intron,-30.84,2.9E-25,106573173,LOC106573173,homeodomain-interacting protein kinase 2-like
NC_027314.1,51971254,Intron,-26.39,3.0E-25,106571832,adgb,androglobin
NC_027312.1,33430697,Flanks,31.56,3.6E-25,106567013,LOC106567013,adenylate cyclase type 6-like
NC_027323.1,26253694,Intron,20.64,4.4E-25,106585426,LOC106585426,collagen alpha-1(I) chain-like
NW_012355541.1,5926,Intron,-20.95,4.6E-25,106595397,LOC106595397,fibroblast growth factor receptor substrate 2-like
NC_027316.1,47551867,Intron,-23.43,4.6E-25,100286427,ptn,pleiotrophin
NC_027319.1,49851787,Intron,-25.63,4.9E-25,106580848,LOC106580848,sodium/calcium exchanger 2-like
NC_027324.1,13871225,P6K,28.27,6.3E-25,106586207,LOC106586207,collagen alpha-1(XXVIII) chain-like
NC_027308.1,38452130,Intron,-21.32,6.5E-25,106611278,LOC106611278,stAR-related lipid transfer protein 9-like
NC_027313.1,76480645,Intron,-22.8,7.5E-25,106570447,LOC106570447,gamma-aminobutyric acid type B receptor subunit 2-like
NC_027309.1,71819266,Flanks,34.97,7.5E-25,106560954,LOC106560954,uncharacterized LOC106560954
NC_027316.1,15872761,Intron,21.19,7.8E-25,106575446,cohesin subunit SA-1,cohesin subunit SA-1
NC_027308.1,117191678,Flanks,23.61,8.0E-25,106612986,LOC106612986,tumor necrosis factor receptor superfamily member 19-like
NC_027314.1,71179580,Intron,20.14,8.6E-25,106572121,LOC106572121,neurotensin receptor type 1-like
NC_027309.1,77152721,Intron,-26.95,9.4E-25,106561112,LOC106561112,thyrotropin-releasing hormone receptor-like
NC_027302.1,57379614,Intron,29.33,9.7E-25,100194486,hoxb3aa,homeobox protein HoxB3aa
NC_027313.1,79492492,Intron,22.05,9.8E-25,106570514,LOC106570514,nuclear factor erythroid 2-related factor 1-like
NC_027309.1,14651118,Flanks,-31.05,1.0E-24,100196107,Arrestin domain-containing protein 3,Arrestin domain-containing protein 3
NC_027314.1,45248502,Intron,-27.97,1.1E-24,106571620,LOC106571620,C-C chemokine receptor type 6-like
NC_027312.1,61162065,Intron,-21.24,1.1E-24,106567580,LOC106567580,glutamate receptor 4
NC_027317.1,50941739,Intron,-21.64,1.2E-24,106577618,LOC106577618,synaptopodin-2-like
NC_027312.1,37718884,Intron,29.4,1.3E-24,106567130,LOC106567130,synaptotagmin-6-like
NC_027314.1,49470222,Intron,38.42,1.3E-24,106571749,LOC106571749,kelch-like protein 29
NC_027314.1,85529978,Flanks,-29.25,1.3E-24,106572575,LOC106572575,trypsin I-P1-like
NC_027319.1,72144131,Intron,-27.76,1.4E-24,106581381,LOC106581381,roundabout homolog 2-like
NC_027300.1,43352214,Intron,22.11,1.4E-24,106603022,nrxn3,neurexin 3
NC_027313.1,80545357,Intron,30.91,1.4E-24,106570537,LOC106570537,inactive phospholipase C-like protein 2
NC_027328.1,1961802,Intron,23.22,1.6E-24,106590020,LOC106590020,MAGUK p55 subfamily member 7-like
NC_027325.1,1791924,Intron,26.16,1.7E-24,106587021,LOC106587021,actin filament-associated protein 1-like 2
NC_027300.1,70477129,P6K,25.58,1.7E-24,106608363,LOC106608363,tau-tubulin kinase 1-like
NC_027320.1,10999753,P6K,30.28,1.7E-24,106581735,LOC106581735,transcription factor 21-like
NC_027312.1,74815778,Flanks,-33.49,1.9E-24,106567958,LOC106567958,autism susceptibility gene 2 protein-like
NC_027314.1,87935018,Flanks,-29.77,1.9E-24,106572598,LOC106572598,cyclin-T1-like
NC_027303.1,42441608,P6K,-25.1,2.0E-24,106603293,LOC106603293,nuclear fragile X mental retardation-interacting protein 2-like
NC_027307.1,18372251,Intron,43.74,2.0E-24,106610332,LOC106610332,hydroperoxide isomerase ALOXE3-like
NC_027319.1,45442244,Intron,20.08,2.1E-24,106580731,LOC106580731,protein YIF1B-like
NC_027318.1,54244708,P1K,23.23,3.1E-24,106579196,LOC106579196,calpain-15-like
NC_027302.1,25529508,Intron,22.47,3.2E-24,106599291,LOC106599291,E3 ubiquitin-protein ligase HECW1-like
NW_012347166.1,17499,P6K,-23.39,3.2E-24,106591763,LOC106591763,RE1-silencing transcription factor A-like
NC_027311.1,70996360,Flanks,25.49,3.3E-24,106565769,gnl3l,G protein nucleolar 3 like
NC_027315.1,81579346,P6K,-34.38,3.4E-24,106574932,LOC106574932,protein diaphanous homolog 3-like
NC_027316.1,7344670,Intron,-30.25,3.4E-24,106575210,LOC106575210,double-stranded RNA-specific editase 1-like
NC_027316.1,46146724,Intron,-22.14,3.8E-24,106576329,LOC106576329,liprin-alpha-2-like
NC_027309.1,43536339,Intron,-27.61,4.6E-24,106560503,atf6,activating transcription factor 6
NC_027324.1,32422889,Flanks,-48.28,5.0E-24,106586619,LOC106586619,F-box-like/WD repeat-containing protein TBL1X
NC_027319.1,45786125,Intron,-34.7,5.1E-24,100194752,"potassium channel, two pore domain subfamily K, member 6",potassium two pore domain channel subfamily K member 6
NC_027302.1,66190736,Intron,30.6,5.2E-24,106601254,LOC106601254,protein TANC2-like
NC_027308.1,106696365,Intron,-27.57,5.3E-24,106612574,pid1,phosphotyrosine interaction domain containing 1
NC_027300.1,32107293,Intron,20.9,5.3E-24,106601284,LOC106601284,proton-coupled folate transporter-like
NC_027325.1,46687239,Flanks,-29.57,5.8E-24,106588083,LOC106588083,WW domain-containing adapter protein with coiled-coil-like
NC_027312.1,69864410,Flanks,20.34,5.8E-24,106567661,LOC106567661,SH2B adapter protein 2-like
NC_027319.1,28288314,Intron,26.09,5.9E-24,106580293,LOC106580293,transforming acidic coiled-coil-containing protein 1-like
NC_027302.1,21308844,Intron,-22.24,6.3E-24,106599426,LOC106599426,ras GTPase-activating protein nGAP-like
NC_027312.1,17104906,P6K,-20.93,6.5E-24,106566647,LOC106566647,uncharacterized LOC106566647
NC_027314.1,88120652,Intron,20.47,7.4E-24,106572591,LOC106572591,"arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2-like"
NC_027328.1,33399458,Flanks,-23.18,7.4E-24,106590620,LOC106590620,CD226 antigen-like
NC_027313.1,66697687,Exon,-32.45,7.7E-24,106570268,LOC106570268,phosphatase and actin regulator 4A-like
NC_027309.1,103445158,Intron,-42.35,8.8E-24,106561553,LOC106561553,hepatocyte growth factor receptor-like
NC_027315.1,5744886,P6K,-25.66,8.9E-24,106573096,LOC106573096,anoctamin-1-like
NC_027309.1,31528437,Intron,-32.56,9.0E-24,106560277,LOC106560277,uncharacterized protein KIAA1211 homolog
NC_027316.1,47544981,Intron,-24.4,9.6E-24,100286427,ptn,pleiotrophin
NC_027314.1,13112611,Exon,-20.85,9.9E-24,106571018,LOC106571018,retinitis pigmentosa 1-like 1 protein
NC_027312.1,27882389,Intron,31.63,9.9E-24,106566792,LOC106566792,protein bassoon-like
NC_027325.1,39254925,Flanks,29.62,9.9E-24,106587864,LOC106587864,SKI family transcriptional corepressor 1-like
NC_027300.1,89157773,Intron,-21.15,1.2E-23,106613192,LOC106613192,E3 ubiquitin-protein ligase MARCH8-like
NC_027301.1,43855890,Flanks,31.55,1.3E-23,106585555,LOC106585555,glial fibrillary acidic protein-like
NW_012356822.1,6066,Exon,-32.48,1.3E-23,106595736,LOC106595736,cullin-4A-like
NC_027302.1,49285378,Flanks,24.05,1.3E-23,106600677,LOC106600677,nucleoside diphosphate kinase-like
NC_027306.1,3537665,Flanks,-22.71,1.3E-23,106608493,LOC106608493,mucin-2-like
NC_027318.1,60418867,Intron,-27.1,1.4E-23,106579069,LOC106579069,elastin-like
NC_027309.1,102581564,P6K,33.1,1.4E-23,100196524,LOC100196524,glucose-6-phosphate isomerase
NC_027311.1,69135726,P1K,21.67,1.5E-23,106565807,LOC106565807,inositol hexakisphosphate kinase 2-like
NC_027311.1,69135742,P1K,21.67,1.5E-23,106565807,LOC106565807,inositol hexakisphosphate kinase 2-like
NC_027310.1,78435531,Intron,24.14,1.5E-23,106563594,LOC106563594,wiskott-Aldrich syndrome protein family member 3-like
NC_027302.1,21538672,Flanks,40.25,1.6E-23,106599418,brinp2,BMP/retinoic acid inducible neural specific 2
NC_027310.1,13915896,Intron,39.87,1.7E-23,106562040,LOC106562040,neural-cadherin-like
NC_027320.1,24785046,Intron,28.09,1.7E-23,106582016,LOC106582016,uncharacterized LOC106582016
NC_027314.1,62882459,P6K,-26.85,1.9E-23,106571971,LOC106571971,zinc finger protein 677-like
NC_027308.1,30484884,Intron,-23.54,1.9E-23,106611166,LOC106611166,sodium/potassium/calcium exchanger 4-like
NC_027312.1,23050392,Intron,-21.18,2.0E-23,106566903,LOC106566903,V-set and transmembrane domain-containing protein 2-like protein
NC_027325.1,968956,Flanks,21.18,2.1E-23,106587009,LOC106587009,ras-related protein Rab-14
NW_012349260.1,8988,P1K,-25.31,2.1E-23,106593011,LOC106593011,probable JmjC domain-containing histone demethylation protein 2C
NC_027303.1,45928674,Intron,-32.88,2.2E-23,106603382,LOC106603382,neuroligin-3-like
NC_027318.1,53144800,Exon,-26.23,2.2E-23,106579378,LOC106579378,interleukin-21 receptor-like
NC_027328.1,12345136,Intron,-24.46,2.2E-23,106590142,LOC106590142,EMILIN-2-like
NC_027302.1,17103212,Flanks,-20.01,2.3E-23,106599563,serotransferrin-1-like,serotransferrin-1-like
NC_027300.1,19275581,Intron,-21.61,2.4E-23,100194758,icef1,Interactor protein for cytohesin exchange factors 1
NC_027314.1,62882451,P6K,-26.81,2.4E-23,106571971,LOC106571971,zinc finger protein 677-like
NC_027325.1,2394677,P6K,28.94,2.5E-23,106587028,LOC106587028,dickkopf-related protein 4-like
NC_027306.1,40619861,Intron,-42.09,2.5E-23,106609337,LOC106609337,CUGBP Elav-like family member 2
NC_027309.1,37238093,Intron,39.63,2.5E-23,106560380,LOC106560380,rho GTPase-activating protein 39-like
NC_027314.1,6070066,Intron,-26.92,2.7E-23,106570919,chondroitin sulfate proteoglycan 4-like,chondroitin sulfate proteoglycan 4-like
